ANO_CENSO|PK_COD_MATRICULA|FK_COD_ALUNO|NU_DIA|NU_MES|NU_ANO|NUM_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|FK_COD_PAIS_ORIGEM|FK_COD_ESTADO_NASC|SGL_UF_NASCIMENTO|FK_COD_MUNICIPIO_DNASC|FK_COD_ESTADO_END|SIGLA_END|FK_COD_MUNICIPIO_END|ID_ZONA_RESIDENCIAL|ID_TIPO_ATENDIMENTO|ID_N_T_E_P|ID_RESPONSAVEL_TRANSPORTE|ID_POSSUI_NEC_ESPECIAL|ID_TIPO_NEC_ESP_CEGUEIRA|ID_TIPO_NEC_ESP_BAIXA_VISAO|ID_TIPO_NEC_ESP_SURDEZ|ID_TIPO_NEC_ESP_DEF_AUDITIVA|ID_TIPO_NEC_ESP_SURDO_CEGUEIRA|ID_TIPO_NEC_ESP_DEF_FISICA|ID_TIPO_NEC_ESP_DEF_MENTAL|ID_TIPO_NEC_ESP_DEF_MULTIPLAS|ID_TIPO_NEC_ESP_AUTISMO|ID_TIPO_NEC_ESP_ASPERGER|ID_TIPO_NEC_ESP_RETT|ID_TIPO_NEC_ESP_TDI|ID_TIPO_NEC_ESP_SUPERDOTACAO|FK_COD_MOD_ENSINO|FK_COD_ETAPA_ENSINO|PK_COD_TURMA|FK_COD_CURSO_PROF|COD_UNIFICADA|FK_COD_TIPO_TURMA|PK_COD_ENTIDADE|FK_COD_ESTADO_ESCOLA|SIGLA_ESCOLA|COD_MUNICIPIO_ESCOLA|ID_LOCALIZACAO_ESC|ID_DEPENDENCIA_ADM_ESC|DESC_CATA_ESCOLA_PRIV|ID_CONVENIADA_PP_ESC|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_S_FINS|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCALIZACAO_DIFERENCIADA|ID_EDUCACAO_INDIGENA
2009|309045959|112519793600|8|8|1990|19|M|0|1|10|31|MG|3118601|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045960|119309239963|7|9|1989|20|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045961|110104949537|20|11|1991|18|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045962|114803907470|21|8|1992|17|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045963|113274820457|27|9|1989|20|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045966|114577499125|11|7|1988|21|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045967|114652895002|27|3|1993|16|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045968|111613981804|25|9|1991|18|M|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045970|112595438467|11|2|1994|15|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045971|119309680600|6|8|1993|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045972|119309627700|16|11|1991|18|M|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045973|119309579390|28|8|1987|22|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045974|113350256936|20|6|1982|27|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045975|110482096879|14|10|1988|21|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045976|114879242089|20|8|1990|19|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045977|113576668615|19|5|1991|18|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2009|309045978|119309389930|28|4|1986|23|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|26|10016449||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
